url,min,max,Listing_Count,Max_Pages,guide_id,Page,Result,search_id
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23450&list_price_max=23499&page=5,23450,23499,4159,17,137,5,,2310
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23450&list_price_max=23499&page=7,23450,23499,4159,17,137,7,,2311
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23450&list_price_max=23499&page=2,23450,23499,4159,17,137,2,,2312
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23450&list_price_max=23499&page=12,23450,23499,4159,17,137,12,,2313
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23450&list_price_max=23499&page=14,23450,23499,4159,17,137,14,,2314
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23450&list_price_max=23499&page=11,23450,23499,4159,17,137,11,,2315
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23450&list_price_max=23499&page=15,23450,23499,4159,17,137,15,,2316
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23450&list_price_max=23499&page=1,23450,23499,4159,17,137,1,,2317
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23450&list_price_max=23499&page=13,23450,23499,4159,17,137,13,,2318
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23450&list_price_max=23499&page=3,23450,23499,4159,17,137,3,,2319
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23450&list_price_max=23499&page=4,23450,23499,4159,17,137,4,,2320
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23450&list_price_max=23499&page=10,23450,23499,4159,17,137,10,,2321
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23450&list_price_max=23499&page=9,23450,23499,4159,17,137,9,,2322
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23450&list_price_max=23499&page=17,23450,23499,4159,17,137,17,,2323
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23450&list_price_max=23499&page=6,23450,23499,4159,17,137,6,,2324
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23450&list_price_max=23499&page=16,23450,23499,4159,17,137,16,,2325
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23450&list_price_max=23499&page=8,23450,23499,4159,17,137,8,,2326
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23500&list_price_max=23589&page=6,23500,23589,3871,16,138,6,,2327
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23500&list_price_max=23589&page=1,23500,23589,3871,16,138,1,,2328
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23500&list_price_max=23589&page=14,23500,23589,3871,16,138,14,,2329
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23500&list_price_max=23589&page=16,23500,23589,3871,16,138,16,,2330
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23500&list_price_max=23589&page=7,23500,23589,3871,16,138,7,,2331
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23500&list_price_max=23589&page=8,23500,23589,3871,16,138,8,,2332
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23500&list_price_max=23589&page=3,23500,23589,3871,16,138,3,,2333
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23500&list_price_max=23589&page=9,23500,23589,3871,16,138,9,,2334
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23500&list_price_max=23589&page=12,23500,23589,3871,16,138,12,,2335
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23500&list_price_max=23589&page=11,23500,23589,3871,16,138,11,,2336
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23500&list_price_max=23589&page=10,23500,23589,3871,16,138,10,,2337
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23500&list_price_max=23589&page=13,23500,23589,3871,16,138,13,,2338
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23500&list_price_max=23589&page=15,23500,23589,3871,16,138,15,,2339
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23500&list_price_max=23589&page=4,23500,23589,3871,16,138,4,,2340
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23500&list_price_max=23589&page=5,23500,23589,3871,16,138,5,,2341
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23500&list_price_max=23589&page=2,23500,23589,3871,16,138,2,,2342
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23590&list_price_max=23724&page=19,23590,23724,5916,24,139,19,,2343
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23590&list_price_max=23724&page=2,23590,23724,5916,24,139,2,,2344
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23590&list_price_max=23724&page=11,23590,23724,5916,24,139,11,,2345
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23590&list_price_max=23724&page=4,23590,23724,5916,24,139,4,,2346
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23590&list_price_max=23724&page=5,23590,23724,5916,24,139,5,,2347
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23590&list_price_max=23724&page=18,23590,23724,5916,24,139,18,,2348
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23590&list_price_max=23724&page=24,23590,23724,5916,24,139,24,,2349
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23590&list_price_max=23724&page=6,23590,23724,5916,24,139,6,,2350
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23590&list_price_max=23724&page=20,23590,23724,5916,24,139,20,,2351
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23590&list_price_max=23724&page=10,23590,23724,5916,24,139,10,,2352
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23590&list_price_max=23724&page=7,23590,23724,5916,24,139,7,,2353
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23590&list_price_max=23724&page=23,23590,23724,5916,24,139,23,,2354
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23590&list_price_max=23724&page=15,23590,23724,5916,24,139,15,,2355
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23590&list_price_max=23724&page=12,23590,23724,5916,24,139,12,,2356
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23590&list_price_max=23724&page=17,23590,23724,5916,24,139,17,,2357
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23590&list_price_max=23724&page=14,23590,23724,5916,24,139,14,,2358
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23590&list_price_max=23724&page=13,23590,23724,5916,24,139,13,,2359
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23590&list_price_max=23724&page=9,23590,23724,5916,24,139,9,,2360
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23590&list_price_max=23724&page=1,23590,23724,5916,24,139,1,,2361
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23590&list_price_max=23724&page=16,23590,23724,5916,24,139,16,,2362
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23590&list_price_max=23724&page=3,23590,23724,5916,24,139,3,,2363
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23590&list_price_max=23724&page=22,23590,23724,5916,24,139,22,,2364
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23590&list_price_max=23724&page=8,23590,23724,5916,24,139,8,,2365
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23590&list_price_max=23724&page=21,23590,23724,5916,24,139,21,,2366
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23725&list_price_max=23874&page=1,23725,23874,4788,20,140,1,,2367
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23725&list_price_max=23874&page=15,23725,23874,4788,20,140,15,,2368
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23725&list_price_max=23874&page=2,23725,23874,4788,20,140,2,,2369
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23725&list_price_max=23874&page=13,23725,23874,4788,20,140,13,,2370
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23725&list_price_max=23874&page=4,23725,23874,4788,20,140,4,,2371
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23725&list_price_max=23874&page=14,23725,23874,4788,20,140,14,,2372
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23725&list_price_max=23874&page=3,23725,23874,4788,20,140,3,,2373
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23725&list_price_max=23874&page=7,23725,23874,4788,20,140,7,,2374
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23725&list_price_max=23874&page=6,23725,23874,4788,20,140,6,,2375
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23725&list_price_max=23874&page=5,23725,23874,4788,20,140,5,,2376
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23725&list_price_max=23874&page=12,23725,23874,4788,20,140,12,,2377
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23725&list_price_max=23874&page=10,23725,23874,4788,20,140,10,,2378
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23725&list_price_max=23874&page=16,23725,23874,4788,20,140,16,,2379
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23725&list_price_max=23874&page=9,23725,23874,4788,20,140,9,,2380
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23725&list_price_max=23874&page=11,23725,23874,4788,20,140,11,,2381
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23725&list_price_max=23874&page=17,23725,23874,4788,20,140,17,,2382
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23725&list_price_max=23874&page=18,23725,23874,4788,20,140,18,,2383
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23725&list_price_max=23874&page=20,23725,23874,4788,20,140,20,,2384
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23725&list_price_max=23874&page=8,23725,23874,4788,20,140,8,,2385
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23725&list_price_max=23874&page=19,23725,23874,4788,20,140,19,,2386
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23875&list_price_max=23949&page=12,23875,23949,5137,21,141,12,,2387
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23875&list_price_max=23949&page=11,23875,23949,5137,21,141,11,,2388
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23875&list_price_max=23949&page=6,23875,23949,5137,21,141,6,,2389
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23875&list_price_max=23949&page=13,23875,23949,5137,21,141,13,,2390
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23875&list_price_max=23949&page=19,23875,23949,5137,21,141,19,,2391
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23875&list_price_max=23949&page=14,23875,23949,5137,21,141,14,,2392
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23875&list_price_max=23949&page=1,23875,23949,5137,21,141,1,,2393
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23875&list_price_max=23949&page=18,23875,23949,5137,21,141,18,,2394
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23875&list_price_max=23949&page=20,23875,23949,5137,21,141,20,,2395
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23875&list_price_max=23949&page=10,23875,23949,5137,21,141,10,,2396
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23875&list_price_max=23949&page=15,23875,23949,5137,21,141,15,,2397
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23875&list_price_max=23949&page=17,23875,23949,5137,21,141,17,,2398
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23875&list_price_max=23949&page=5,23875,23949,5137,21,141,5,,2399
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23875&list_price_max=23949&page=8,23875,23949,5137,21,141,8,,2400
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23875&list_price_max=23949&page=21,23875,23949,5137,21,141,21,,2401
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23875&list_price_max=23949&page=4,23875,23949,5137,21,141,4,,2402
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23875&list_price_max=23949&page=2,23875,23949,5137,21,141,2,,2403
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23875&list_price_max=23949&page=7,23875,23949,5137,21,141,7,,2404
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23875&list_price_max=23949&page=9,23875,23949,5137,21,141,9,,2405
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23875&list_price_max=23949&page=3,23875,23949,5137,21,141,3,,2406
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23875&list_price_max=23949&page=16,23875,23949,5137,21,141,16,,2407
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23950&list_price_max=23989&page=2,23950,23989,4388,18,142,2,,2408
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23950&list_price_max=23989&page=8,23950,23989,4388,18,142,8,,2409
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23950&list_price_max=23989&page=18,23950,23989,4388,18,142,18,,2410
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23950&list_price_max=23989&page=4,23950,23989,4388,18,142,4,,2411
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23950&list_price_max=23989&page=17,23950,23989,4388,18,142,17,,2412
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23950&list_price_max=23989&page=13,23950,23989,4388,18,142,13,,2413
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23950&list_price_max=23989&page=7,23950,23989,4388,18,142,7,,2414
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23950&list_price_max=23989&page=9,23950,23989,4388,18,142,9,,2415
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23950&list_price_max=23989&page=12,23950,23989,4388,18,142,12,,2416
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23950&list_price_max=23989&page=6,23950,23989,4388,18,142,6,,2417
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23950&list_price_max=23989&page=11,23950,23989,4388,18,142,11,,2418
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23950&list_price_max=23989&page=5,23950,23989,4388,18,142,5,,2419
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23950&list_price_max=23989&page=16,23950,23989,4388,18,142,16,,2420
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23950&list_price_max=23989&page=14,23950,23989,4388,18,142,14,,2421
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23950&list_price_max=23989&page=1,23950,23989,4388,18,142,1,,2422
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23950&list_price_max=23989&page=10,23950,23989,4388,18,142,10,,2423
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23950&list_price_max=23989&page=15,23950,23989,4388,18,142,15,,2424
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23950&list_price_max=23989&page=3,23950,23989,4388,18,142,3,,2425
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23990&list_price_max=23993&page=3,23990,23993,5991,24,143,3,,2426
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23990&list_price_max=23993&page=8,23990,23993,5991,24,143,8,,2427
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23990&list_price_max=23993&page=21,23990,23993,5991,24,143,21,,2428
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23990&list_price_max=23993&page=6,23990,23993,5991,24,143,6,,2429
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23990&list_price_max=23993&page=13,23990,23993,5991,24,143,13,,2430
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23990&list_price_max=23993&page=2,23990,23993,5991,24,143,2,,2431
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23990&list_price_max=23993&page=23,23990,23993,5991,24,143,23,,2432
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23990&list_price_max=23993&page=15,23990,23993,5991,24,143,15,,2433
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23990&list_price_max=23993&page=5,23990,23993,5991,24,143,5,,2434
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23990&list_price_max=23993&page=19,23990,23993,5991,24,143,19,,2435
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23990&list_price_max=23993&page=12,23990,23993,5991,24,143,12,,2436
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23990&list_price_max=23993&page=4,23990,23993,5991,24,143,4,,2437
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23990&list_price_max=23993&page=17,23990,23993,5991,24,143,17,,2438
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23990&list_price_max=23993&page=24,23990,23993,5991,24,143,24,,2439
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23990&list_price_max=23993&page=1,23990,23993,5991,24,143,1,,2440
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23990&list_price_max=23993&page=14,23990,23993,5991,24,143,14,,2441
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23990&list_price_max=23993&page=10,23990,23993,5991,24,143,10,,2442
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23990&list_price_max=23993&page=16,23990,23993,5991,24,143,16,,2443
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23990&list_price_max=23993&page=20,23990,23993,5991,24,143,20,,2444
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23990&list_price_max=23993&page=22,23990,23993,5991,24,143,22,,2445
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23990&list_price_max=23993&page=18,23990,23993,5991,24,143,18,,2446
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23990&list_price_max=23993&page=7,23990,23993,5991,24,143,7,,2447
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23990&list_price_max=23993&page=11,23990,23993,5991,24,143,11,,2448
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23990&list_price_max=23993&page=9,23990,23993,5991,24,143,9,,2449
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23994&list_price_max=23995&page=7,23994,23995,4104,17,144,7,,2450
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23994&list_price_max=23995&page=13,23994,23995,4104,17,144,13,,2451
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23994&list_price_max=23995&page=8,23994,23995,4104,17,144,8,,2452
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23994&list_price_max=23995&page=14,23994,23995,4104,17,144,14,,2453
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23994&list_price_max=23995&page=16,23994,23995,4104,17,144,16,,2454
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23994&list_price_max=23995&page=10,23994,23995,4104,17,144,10,,2455
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23994&list_price_max=23995&page=9,23994,23995,4104,17,144,9,,2456
https://www.cars.com/shopping/results/?page_size=250&searchSource=GN_REFINEMENT&zc=85281&maximum_distance=all&list_price_min=23994&list_price_max=23995&page=11,23994,23995,4104,17,144,11,,2457
